iso3,GID_1,GID_2,area,population,pop_density_sqkm
NGA,NGA.34_1,NGA.34.16_1,37.99905366985791,327709,8624.135823149445
NGA,NGA.34_1,NGA.34.17_1,32.63867696563099,281882,8636.440756983682
NGA,NGA.34_1,NGA.34.18_1,2241.124686406334,339441,151.46011378077185
NGA,NGA.34_1,NGA.34.19_1,2524.752330810949,177756,70.40532167482142
NGA,NGA.34_1,NGA.34.20_1,1315.8737627201565,104601,79.49166779020673
NGA,NGA.34_1,NGA.34.21_1,584.4847961837228,284437,486.64567813769463
NGA,NGA.34_1,NGA.34.22_1,647.5760587885432,246687,380.93903666156405
NGA,NGA.34_1,NGA.34.23_1,847.9508352999962,174078,205.29256267365196
NGA,NGA.35_1,NGA.35.1_1,2446.9977766825723,139308,56.93017023859406
NGA,NGA.35_1,NGA.35.2_1,8591.796557961188,313414,36.47828459224742
NGA,NGA.35_1,NGA.35.3_1,3461.211916938594,200709,57.98807031079594
NGA,NGA.35_1,NGA.35.4_1,8531.158369558816,131804,15.449719052257633
NGA,NGA.35_1,NGA.35.5_1,6038.106831115109,365530,60.53718660895147
NGA,NGA.35_1,NGA.35.6_1,2860.4335748830213,125938,44.02759116863963
NGA,NGA.35_1,NGA.35.7_1,187.6870901037951,200299,1067.196469875633
NGA,NGA.35_1,NGA.35.8_1,6958.010465510149,291406,41.88064985594048
NGA,NGA.35_1,NGA.35.9_1,4985.420469716436,135416,27.162403015467678
NGA,NGA.35_1,NGA.35.10_1,1819.337716134631,139773,76.82630814523102
NGA,NGA.35_1,NGA.35.11_1,4946.035629846081,331178,66.95827219714269
NGA,NGA.35_1,NGA.35.12_1,1567.1203330202352,198646,126.75861311630051
NGA,NGA.35_1,NGA.35.13_1,2424.7214764535665,135099,55.71732725261204
NGA,NGA.35_1,NGA.35.14_1,3818.4216226269864,354344,92.79855265333939
NGA,NGA.35_1,NGA.35.15_1,1354.4084512206953,135739,100.22013660477513
NGA,NGA.35_1,NGA.35.16_1,896.4988040849033,187798,209.47936477360264
NGA,NGA.36_1,NGA.36.1_1,826.2534281040904,218318,264.22643776613364
NGA,NGA.36_1,NGA.36.2_1,3973.410308552189,176502,44.42078373333483
NGA,NGA.36_1,NGA.36.3_1,2497.277292595769,141394,56.61926307471826
NGA,NGA.36_1,NGA.36.4_1,2149.1807089839544,220651,102.66749514251636
NGA,NGA.36_1,NGA.36.5_1,5068.418415660877,480401,94.78321649917689
NGA,NGA.36_1,NGA.36.6_1,4403.512228914618,249824,56.73289570075222
NGA,NGA.36_1,NGA.36.7_1,3407.243344222401,207907,61.019122791022255
NGA,NGA.36_1,NGA.36.8_1,2355.6995647756153,166091,70.50601973338671
NGA,NGA.36_1,NGA.36.9_1,3990.5317233607657,373822,93.67724050698004
NGA,NGA.36_1,NGA.36.10_1,1180.321222905451,171436,145.24520670567728
NGA,NGA.36_1,NGA.36.11_1,1272.7962526630572,96258,75.627186832614
NGA,NGA.36_1,NGA.36.12_1,1021.3015819129928,155509,152.2655038962313
NGA,NGA.36_1,NGA.36.13_1,972.6514615043884,241259,248.04260266760673
NGA,NGA.36_1,NGA.36.14_1,566.4410009027729,316751,559.1950432528257
NGA,NGA.36_1,NGA.36.15_1,4578.4591372355535,124600,27.21439599332817
NGA,NGA.36_1,NGA.36.16_1,3960.777654290487,200599,50.64636733210773
NGA,NGA.36_1,NGA.36.17_1,4379.0621098767015,174296,39.80213014263631
NGA,NGA.37_1,NGA.37.1_1,2456.9963984993096,217751,88.62487553217355
NGA,NGA.37_1,NGA.37.2_1,2413.2928883740974,283976,117.67158531317868
NGA,NGA.37_1,NGA.37.3_1,1135.7456816474896,278166,244.91926713425673
NGA,NGA.37_1,NGA.37.4_1,3176.842872179439,326963,102.9207339347226
NGA,NGA.37_1,NGA.37.5_1,1766.1307126992378,391120,221.45586234794476
NGA,NGA.37_1,NGA.37.6_1,3316.369430555525,314981,94.97765752449284
NGA,NGA.37_1,NGA.37.7_1,3126.7161038836957,586992,187.73434507562004
NGA,NGA.37_1,NGA.37.8_1,693.6588770930521,432794,623.9291592630221
NGA,NGA.37_1,NGA.37.9_1,2384.4555335422942,316740,132.83535614080338
NGA,NGA.37_1,NGA.37.10_1,7919.3645064833245,446439,56.37308393047384
NGA,NGA.37_1,NGA.37.11_1,934.9721653651987,205561,219.85788199342616
NGA,NGA.37_1,NGA.37.12_1,1031.0876918061997,323459,313.7065863267006
NGA,NGA.37_1,NGA.37.13_1,2090.762214689199,404253,193.35197334245586
NGA,NGA.37_1,NGA.37.14_1,2843.288800851004,449402,158.05710621639727
SEN,SEN.1_1,SEN.1.1_1,87.13508806236563,1289208,14795.50923363122
SEN,SEN.1_1,SEN.1.2_1,19.220902716534795,320366,16667.583449366553
SEN,SEN.1_1,SEN.1.3_1,89.06018811663284,1483805,16660.699144906535
SEN,SEN.1_1,SEN.1.4_1,392.85728415534703,487442,1240.7610082832305
SEN,SEN.2_1,SEN.2.1_1,1390.9449885481,367298,264.06364236115047
SEN,SEN.2_1,SEN.2.2_1,1354.306730843893,334115,246.70555967170515
SEN,SEN.2_1,SEN.2.3_1,2277.8201257404426,1113700,488.9323732873656
SEN,SEN.3_1,SEN.3.1_1,2602.1051061459757,410348,157.6984722987511
SEN,SEN.3_1,SEN.3.2_1,3147.557506210968,334174,106.16930726145141
SEN,SEN.3_1,SEN.3.3_1,1308.2583216439166,132600,101.3561296009025
SEN,SEN.4_1,SEN.4.1_1,1153.8760528739122,125176,108.48305560049472
SEN,SEN.4_1,SEN.4.2_1,2549.4538367741425,256234,100.50544799203591
SEN,SEN.4_1,SEN.4.3_1,4693.453650208504,197768,42.136987970726906
SEN,SEN.4_1,SEN.4.4_1,3263.4445418388045,119464,36.606719822696114
SEN,SEN.5_1,SEN.5.1_1,1221.358086848944,129332,105.89195862588629
SEN,SEN.5_1,SEN.5.2_1,1955.969459059296,606925,310.29369972468515
SEN,SEN.5_1,SEN.5.3_1,2400.4478342938614,439300,183.00751789893766
SEN,SEN.6_1,SEN.6.1_1,7196.684741757634,94766,13.16800768694718
SEN,SEN.6_1,SEN.6.2_1,2028.1400849867644,25894,12.767362664778151
SEN,SEN.6_1,SEN.6.3_1,8100.302363134729,68118,8.409315720115796
SEN,SEN.7_1,SEN.7.1_1,3664.4465343704783,294284,80.30789840697064
SEN,SEN.7_1,SEN.7.2_1,4893.567344859241,173496,35.453890336721315
SEN,SEN.7_1,SEN.7.3_1,5631.5712006981075,346468,61.52243976903829
SEN,SEN.8_1,SEN.8.1_1,3988.273183593915,312170,78.27197025623435
SEN,SEN.8_1,SEN.8.2_1,15689.269045606285,293432,18.702719619826677
SEN,SEN.8_1,SEN.8.3_1,5904.982560917176,451559,76.47084395959043
SEN,SEN.9_1,SEN.9.1_1,9275.765770852602,296649,31.981079226058643
SEN,SEN.9_1,SEN.9.2_1,5306.277640992773,326866,61.59986757474781
SEN,SEN.9_1,SEN.9.3_1,14382.456002550496,61676,4.288280109395973
SEN,SEN.10_1,SEN.10.1_1,5799.740679122632,306665,52.87563995816299
SEN,SEN.10_1,SEN.10.2_1,14375.499490262013,437435,30.4292035415061
SEN,SEN.10_1,SEN.10.3_1,905.8035107974518,342508,378.12615640942107
SEN,SEN.11_1,SEN.11.1_1,2970.331536708291,181662,61.158829495954876
SEN,SEN.11_1,SEN.11.2_1,1774.1796686901205,188191,106.07212072210348
SEN,SEN.11_1,SEN.11.3_1,2797.9634979095476,186351,66.60236995201298
SEN,SEN.12_1,SEN.12.1_1,7042.631576024433,178241,25.30886332415774
SEN,SEN.12_1,SEN.12.2_1,16192.390553733903,140068,8.650236018899683
SEN,SEN.12_1,SEN.12.3_1,6942.702447528654,160324,23.0924486843116
SEN,SEN.12_1,SEN.12.4_1,13960.301177629428,360629,25.832465604530583
SEN,SEN.13_1,SEN.13.1_1,1974.4201473104797,779600,394.850103744108
SEN,SEN.13_1,SEN.13.2_1,1598.313343680151,811212,507.54253113608297
SEN,SEN.13_1,SEN.13.3_1,3299.2971476636008,540185,163.72729579163016
SEN,SEN.14_1,SEN.14.1_1,5491.450481834357,311392,56.70487260698799
SEN,SEN.14_1,SEN.14.2_1,898.8254725309856,55852,62.138870900851764
SEN,SEN.14_1,SEN.14.3_1,1169.52810438954,300275,256.7488535529763
MRT,MRT.1_1,MRT.1_1,237583.480180696,60647,0.2552660646012696
MRT,MRT.2_1,MRT.2_1,37391.67904918086,382775,10.23690322909919
MRT,MRT.3_1,MRT.3_1,34747.09867247881,368922,10.61734688922969
MRT,MRT.4_1,MRT.4_1,18599.656764191408,137969,7.417825057160295
MRT,MRT.5_1,MRT.5_1,14345.248810515232,396778,27.65919261777859
MRT,MRT.6_1,MRT.6_1,11070.222486293484,339265,30.64662886586593
MRT,MRT.7_1,MRT.7_1,196210.9444718364,604637,3.081566125822242
MRT,MRT.8_1,MRT.8_1,52393.84287998704,358652,6.845308156180216
MRT,MRT.9_1,MRT.9_1,47511.34931318647,26350,0.5546043288795153
MRT,MRT.10_1,MRT.10_1,1566.7260635002258,1352947,863.5504518111982
MRT,MRT.11_1,MRT.11_1,99966.06131638576,85457,0.8548601282742793
MRT,MRT.12_1,MRT.12_1,285891.1716147999,61372,0.21466909822136993
MRT,MRT.13_1,MRT.13_1,72157.54488203743,267563,3.708039130729986
LBR,LBR.1_1,LBR.1.1_1,1851.848373022455,141097,76.19252313282622
LBR,LBR.1_1,LBR.1.2_1,269.5101823102907,11517,42.73307932662939
LBR,LBR.2_1,LBR.2.1_1,1062.7388635104746,38969,36.66846234575095
LBR,LBR.2_1,LBR.2.2_1,1308.3685311557026,86906,66.4231811836949
LBR,LBR.2_1,LBR.2.3_1,926.9363231460773,28160,30.379648846237117
LBR,LBR.2_1,LBR.2.4_1,1002.9455276598436,44966,44.833940388485935
LBR,LBR.2_1,LBR.2.5_1,836.3149877507825,46970,56.16304943466685
LBR,LBR.2_1,LBR.2.6_1,1054.6910032451403,33798,32.045404669242615
LBR,LBR.2_1,LBR.2.7_1,1531.0888340028146,70827,46.25923618999484
LBR,LBR.2_1,LBR.2.8_1,736.0497827505552,20466,27.805184485647565
LBR,LBR.3_1,LBR.3.1_1,2638.2091356648975,21327,8.083892861899685
LBR,LBR.3_1,LBR.3.2_1,1124.8158925028133,23389,20.79362512202547
LBR,LBR.3_1,LBR.3.3_1,2277.7152141576535,27487,12.067794880215201
LBR,LBR.3_1,LBR.3.4_1,1052.005198808642,19743,18.767017522687375
LBR,LBR.3_1,LBR.3.5_1,2244.2583157963704,14604,6.507272312286298
LBR,LBR.4_1,LBR.4.1_1,104.34937936860447,4322,41.418550126042796
LBR,LBR.4_1,LBR.4.2_1,1274.6664241897831,51011,40.019097570899106
LBR,LBR.4_1,LBR.4.3_1,1740.9742905307546,37027,21.267976328766995
LBR,LBR.4_1,LBR.4.4_1,1528.604631938556,50263,32.88162219962472
LBR,LBR.4_1,LBR.4.5_1,334.49657167387926,17409,52.04537646793306
LBR,LBR.5_1,LBR.5.1_1,915.3318742652308,18303,19.996026047593354
LBR,LBR.5_1,LBR.5.2_1,1677.557462436088,26999,16.094232599813918
LBR,LBR.5_1,LBR.5.3_1,2548.106983908278,121871,47.828054618442536
LBR,LBR.5_1,LBR.5.4_1,1315.7537688550472,40149,30.514068019685148
LBR,LBR.5_1,LBR.5.5_1,386.5133880000126,20646,53.41600224207325
LBR,LBR.5_1,LBR.5.6_1,683.1462719707101,21350,31.252457747314445
LBR,LBR.6_1,LBR.6.1_1,4082.8006340001903,44492,10.8974216447126
LBR,LBR.6_1,LBR.6.2_1,4213.553735178168,71269,16.914225966786308
LBR,LBR.6_1,LBR.6.3_1,2024.7804104999432,52738,26.04628122956718
LBR,LBR.7_1,LBR.7.1_1,682.3535115457062,8277,12.130076067536411
LBR,LBR.7_1,LBR.7.2_1,703.5137460748799,17658,25.099722782276004
LBR,LBR.7_1,LBR.7.3_1,1247.777978694959,12176,9.758146247086986
LBR,LBR.7_1,LBR.7.4_1,1073.466397941852,23591,21.976468052685046
LBR,LBR.8_1,LBR.8.1_1,570.9131679697891,79866,139.8916761440441
LBR,LBR.8_1,LBR.8.2_1,2772.8899552626776,79801,28.778999991884064
LBR,LBR.8_1,LBR.8.3_1,422.64271368689896,18501,43.774562771016704
LBR,LBR.8_1,LBR.8.4_1,1520.4359464487848,32684,21.49646624465738
LBR,LBR.8_1,LBR.8.5_1,2140.777607525608,67554,31.55582334312693
LBR,LBR.8_1,LBR.8.6_1,2903.27234996887,47851,16.48174688141575
LBR,LBR.9_1,LBR.9.1_1,495.12182482166384,77289,156.10097581103085
LBR,LBR.9_1,LBR.9.2_1,734.9195487445941,19017,25.876301742803363
LBR,LBR.9_1,LBR.9.3_1,1018.457338310766,91087,89.43624496935605
LBR,LBR.9_1,LBR.9.4_1,576.1319582017841,156229,271.1687796101782
LBR,LBR.10_1,LBR.10.1_1,770.055138168379,39500,51.29502816376636
LBR,LBR.10_1,LBR.10.2_1,1432.0047846231446,137397,95.94730511753022
LBR,LBR.11_1,LBR.11.1_1,203.90755533851123,25910,127.06738579149881
LBR,LBR.11_1,LBR.11.2_1,160.39107106996045,1066278,6647.988525090052
LBR,LBR.11_1,LBR.11.3_1,323.99103827320795,213741,659.712691866993
LBR,LBR.11_1,LBR.11.4_1,1127.7109694617484,83929,74.42421176417123
LBR,LBR.12_1,LBR.12.1_1,1533.4049340537724,92093,60.05784770532801
LBR,LBR.12_1,LBR.12.2_1,1814.332976962137,128814,70.99799300108747
LBR,LBR.12_1,LBR.12.3_1,1601.6037037953067,134698,84.10195336137603
LBR,LBR.12_1,LBR.12.4_1,4571.697436691796,88310,19.316676403656214
LBR,LBR.12_1,LBR.12.5_1,1182.858950731836,33456,28.284014741825928
LBR,LBR.12_1,LBR.12.6_1,1268.417617699721,89254,70.36641462128411
LBR,LBR.13_1,LBR.13.1_1,1900.938584988924,30865,16.23671603266438
LBR,LBR.13_1,LBR.13.2_1,3428.1400142040425,63603,18.55320953533678
LBR,LBR.14_1,LBR.14.1_1,3437.7028678693323,70688,20.56256829544201
LBR,LBR.14_1,LBR.14.2_1,2787.3492841895104,32429,11.634351024446339
LBR,LBR.15_1,LBR.15.1_1,2219.6854038401816,20360,9.172471001870827
LBR,LBR.15_1,LBR.15.2_1,405.99826544254705,7236,17.822736242758577
LBR,LBR.15_1,LBR.15.3_1,160.24861660229303,22363,139.5519067443856
LBR,LBR.15_1,LBR.15.4_1,2760.6081100180713,22692,8.219928036019374
LBR,LBR.15_1,LBR.15.5_1,1624.4140336372186,26049,16.035936319556285
LBR,LBR.15_1,LBR.15.6_1,841.6891266066747,10682,12.69114648429069
LBR,LBR.15_1,LBR.15.7_1,1378.018473927562,12001,8.708881794447448
TZA,TZA.1_1,TZA.1.2_1,1232.9498471326988,348944,283.01556694417934
TZA,TZA.1_1,TZA.1.1_1,271.8271934536334,580866,2136.8943725605604
TZA,TZA.1_1,TZA.1.3_1,3234.8519365158036,281212,86.9319540797555
TZA,TZA.1_1,TZA.1.4_1,925.5346094582052,400,0.43218264980296556
TZA,TZA.1_1,TZA.1.5_1,191.13317278785425,17,0.08894322085506803
TZA,TZA.1_1,TZA.1.6_1,8056.059708784361,158557,19.68170616053265
TZA,TZA.1_1,TZA.1.7_1,1268.7133596018505,301405,237.56745187469878
TZA,TZA.1_1,TZA.1.8_1,6995.464329337252,224794,32.13425005360536
TZA,TZA.1_1,TZA.1.9_1,15934.12224899591,220096,13.812872561202383
TZA,TZA.2_1,TZA.2.1_1,367.30575741004265,2029342,5524.939261255683
TZA,TZA.2_1,TZA.2.2_1,543.9328590812048,2572840,4730.069083059194
TZA,TZA.2_1,TZA.2.3_1,742.6622525394724,2160814,2909.551404573579
TZA,TZA.3_1,TZA.3.1_1,5661.207058734592,261768,46.238902284296785
TZA,TZA.3_1,TZA.3.2_1,9192.658469258888,390519,42.48161740218373
TZA,TZA.3_1,TZA.3.3_1,7321.034099675564,278986,38.10745807240038
TZA,TZA.3_1,TZA.3.4_1,2607.9253696247274,484998,185.97081252742663
TZA,TZA.3_1,TZA.3.5_1,5806.745636659058,318922,54.9226744127703
TZA,TZA.3_1,TZA.3.6_1,3967.511483651952,364642,91.90698035846896
TZA,TZA.3_1,TZA.3.7_1,7507.289846002037,360384,48.004540572243975
TZA,TZA.4_1,TZA.4.1_1,8072.335303355372,323611,40.088894705041156
TZA,TZA.4_1,TZA.4.2_1,3075.314335276945,522823,170.00636130189847
TZA,TZA.4_1,TZA.4.3_1,4697.478600827295,1146817,244.1345873929109
TZA,TZA.4_1,TZA.4.4_1,2287.7776667908365,279035,121.96770868535242
TZA,TZA.4_1,TZA.4.5_1,1610.5764561770566,214510,133.18833711823373
TZA,TZA.5_1,TZA.5.1_1,18939.823971126178,261402,13.801712222801447
TZA,TZA.5_1,TZA.5.2_1,372.9456780367336,201029,539.0302444534549
TZA,TZA.5_1,TZA.5.3_1,9329.551763329902,229985,24.651237898048148
TZA,TZA.5_1,TZA.5.4_1,573.4818666035067,57330,99.96828729658293
TZA,TZA.5_1,TZA.5.5_1,7597.700551977995,291718,38.39556429004744
TZA,TZA.6_1,TZA.6.1_1,7465.826969908834,377350,50.54363053428867
TZA,TZA.6_1,TZA.6.2_1,1656.6473926791878,332046,200.43251295799504
TZA,TZA.6_1,TZA.6.3_1,84.14900457961402,150819,1792.2850157699606
TZA,TZA.6_1,TZA.6.4_1,5142.972594805196,388448,75.52985998649163
TZA,TZA.6_1,TZA.6.5_1,2580.769797263934,367336,142.335825686367
TZA,TZA.6_1,TZA.6.6_1,10134.58908249027,16869,1.6644976784648233
TZA,TZA.6_1,TZA.6.7_1,2847.341350001451,230933,81.10478218562812
TZA,TZA.6_1,TZA.6.8_1,3460.91887089973,605815,175.04455394601814
TZA,TZA.6_1,TZA.6.9_1,3250.5718368605935,377216,116.04604325998089
TZA,TZA.7_1,TZA.7.1_1,825.6188155913609,34,0.041181232014010034
TZA,TZA.7_1,TZA.7.2_1,1417.6079731637712,522,0.36822591991706805
TZA,TZA.7_1,TZA.7.3_1,29812.5965457572,364660,12.231742358982713
TZA,TZA.7_1,TZA.7.5_1,17046.218268239776,231605,13.586884572018093
TZA,TZA.7_1,TZA.7.4_1,320.65801895820437,132349,412.7419000154517
TZA,TZA.8_1,TZA.8.1_1,1503.6494860724597,307269,204.3488212153673
TZA,TZA.8_1,TZA.8.2_1,2225.6649277834726,202629,91.04200613063401
TZA,TZA.8_1,TZA.8.4_1,7218.864126805844,515953,71.47287868795163
TZA,TZA.8_1,TZA.8.3_1,914.8627902720194,252610,276.1179082656652
TZA,TZA.8_1,TZA.8.5_1,13445.079473564228,318348,23.677658479143776
TZA,TZA.8_1,TZA.8.6_1,968.912838175018,254564,262.73157911652856
TZA,TZA.8_1,TZA.8.7_1,92.57263594715737,259516,2803.3770168123747
TZA,TZA.8_1,TZA.8.8_1,8011.776993488009,9432,1.177266916898255
TZA,TZA.8_1,TZA.8.9_1,10123.506085344989,461843,45.62085468280343
TZA,TZA.9_1,TZA.9.1_1,903.1484867609216,252154,279.1944001415897
TZA,TZA.9_1,TZA.9.2_1,1389.479877690273,527831,379.87667793895037
TZA,TZA.9_1,TZA.9.3_1,64.2039858388638,224105,3490.515379566128
TZA,TZA.9_1,TZA.9.4_1,1965.67296227508,146023,74.28651805384362
TZA,TZA.9_1,TZA.9.5_1,1458.477411776266,259823,178.1467425563787
TZA,TZA.9_1,TZA.9.6_1,6232.737067378266,327255,52.505824722308766
TZA,TZA.9_1,TZA.9.7_1,1212.1585232233272,140165,115.63256563776693
TZA,TZA.10_1,TZA.10.1_1,15448.28606547659,201016,13.012187834171785
TZA,TZA.10_1,TZA.10.2_1,6043.956548601672,203468,33.66470264368037
TZA,TZA.10_1,TZA.10.3_1,1101.2038222161175,79556,72.24457307085761
TZA,TZA.10_1,TZA.10.4_1,34764.35055090606,107136,3.081777691866236
TZA,TZA.10_1,TZA.10.5_1,6075.071850118239,193712,31.88637184533542
TZA,TZA.10_1,TZA.10.6_1,2543.0911287356325,136409,53.63905306367038
TZA,TZA.11_1,TZA.11.2_1,5590.844273311963,394336,70.53245998683471
TZA,TZA.11_1,TZA.11.1_1,475.7018296946986,118565,249.24226185149217
TZA,TZA.11_1,TZA.11.3_1,3676.545106791413,349835,95.15319133546747
TZA,TZA.11_1,TZA.11.4_1,13179.193882566467,357084,27.094525141811086
TZA,TZA.11_1,TZA.11.5_1,244.79996853134736,19,0.07761438906217422
TZA,TZA.11_1,TZA.11.6_1,3818.535401206819,408116,106.87762639859723
TZA,TZA.11_1,TZA.11.7_1,19883.957825311525,215614,10.843615838167366
TZA,TZA.12_1,TZA.12.1_1,3088.0355110012197,406044,131.48942055667948
TZA,TZA.12_1,TZA.12.2_1,2170.950589814361,290687,133.89848730958764
TZA,TZA.12_1,TZA.12.3_1,9489.03959647457,21149,2.2287819315094244
TZA,TZA.12_1,TZA.12.4_1,1072.857100920593,212798,198.347011747793
TZA,TZA.12_1,TZA.12.5_1,65.94994233573178,153928,2334.012654876903
TZA,TZA.12_1,TZA.12.6_1,1984.78221227707,302996,152.65957046863267
TZA,TZA.12_1,TZA.12.7_1,11232.769054285296,329825,29.36275093042814
TZA,TZA.12_1,TZA.12.8_1,1515.6265630417106,384756,253.85936706455794
TZA,TZA.13_1,TZA.13.1_1,28942.962663244223,382462,13.214334843671796
TZA,TZA.13_1,TZA.13.2_1,1901.661793074638,136502,71.78037677209748
TZA,TZA.13_1,TZA.13.3_1,756.1258629579494,273549,361.77707098905694
TZA,TZA.13_1,TZA.13.4_1,2097.693796066806,139,0.06626324598024087
TZA,TZA.13_1,TZA.13.5_1,14577.771213396429,366129,25.115567711992973
TZA,TZA.13_1,TZA.13.6_1,2841.818825228457,352052,123.88263350028942
TZA,TZA.13_1,TZA.13.7_1,248.7212385433904,515414,2072.2556827815247
TZA,TZA.13_1,TZA.13.8_1,3903.3806302789194,597899,153.17465977108068
TZA,TZA.13_1,TZA.13.9_1,4765.758120190563,263592,55.30956321162603
TZA,TZA.13_1,TZA.13.10_1,2181.416583143265,368091,168.73943420270842
TZA,TZA.13_1,TZA.13.11_1,95.45711767007468,126794,1328.2823019885636
TZA,TZA.14_1,TZA.14.1_1,1985.0568076988973,237221,119.50338100146844
TZA,TZA.14_1,TZA.14.2_1,13698.733874479316,493170,36.00113736925525
TZA,TZA.14_1,TZA.14.3_1,11857.105241472404,538827,45.44338512872042
TZA,TZA.14_1,TZA.14.4_1,12572.862998030849,307342,24.444869879528287
TZA,TZA.14_1,TZA.14.5_1,288.2086697441523,408272,1416.5847278724473
TZA,TZA.14_1,TZA.14.6_1,6661.548566969246,363010,54.49333534847377
TZA,TZA.14_1,TZA.14.7_1,23758.53896044242,342986,14.436325422664504
TZA,TZA.15_1,TZA.15.2_1,4091.1815572288897,273762,66.9151432588656
TZA,TZA.15_1,TZA.15.1_1,767.0332141696483,114084,148.73410680592445
TZA,TZA.15_1,TZA.15.3_1,3812.680584022913,241431,63.32316455034804
TZA,TZA.15_1,TZA.15.4_1,161.52138987035465,119377,739.0785833122046
TZA,TZA.15_1,TZA.15.5_1,5311.390226500128,167585,31.552002932088833
TZA,TZA.15_1,TZA.15.6_1,1986.9220682804612,225287,113.3849201216884
TZA,TZA.15_1,TZA.15.7_1,2113.910572177083,248494,117.55180340674487
TZA,TZA.16_1,TZA.16.1_1,255.35082535476477,409285,1602.834059499792
TZA,TZA.16_1,TZA.16.2_1,3254.725964320682,393660,120.95027486658579
TZA,TZA.16_1,TZA.16.3_1,14391.705182886,92360,6.417585604090234
TZA,TZA.16_1,TZA.16.4_1,1526.6425774579468,292081,191.32245118327032
TZA,TZA.16_1,TZA.16.5_1,2586.559195660944,451212,174.4448767137926
TZA,TZA.16_1,TZA.16.6_1,182.42832779153983,554519,3039.6540203649006
TZA,TZA.16_1,TZA.16.7_1,3141.487915741199,807184,256.9432134229789
TZA,TZA.16_1,TZA.16.8_1,589.8885679971529,387404,656.7409863787525
TZA,TZA.17_1,TZA.17.1_1,6113.689885278403,137295,22.456978122263376
TZA,TZA.17_1,TZA.17.2_1,886.972852854916,103246,116.40266065379586
TZA,TZA.17_1,TZA.17.3_1,4039.9046607784,91361,22.614642589708236
TZA,TZA.17_1,TZA.17.5_1,3492.843942973272,94279,26.992044746134667
TZA,TZA.17_1,TZA.17.4_1,3589.622355406895,143542,39.98805049333081
TZA,TZA.17_1,TZA.17.6_1,3485.7528999897863,177600,50.95025525203476
TZA,TZA.20_1,TZA.20.1_1,8528.01799592786,393266,46.1145837388928
TZA,TZA.20_1,TZA.20.3_1,1509.0493636463175,98464,65.24902522875814
TZA,TZA.20_1,TZA.20.2_1,707.0117273056325,176895,250.20094174976884
TZA,TZA.20_1,TZA.20.4_1,5080.2568924965935,114369,22.512444236613312
TZA,TZA.20_1,TZA.20.6_1,2835.1125717168943,263191,92.8326453861464
TZA,TZA.20_1,TZA.20.7_1,13682.541373037358,229459,16.77020326444391
TZA,TZA.21_1,TZA.21.1_1,5637.456875006986,267139,47.3864378784572
TZA,TZA.21_1,TZA.21.2_1,2167.083795524634,0,0.0
TZA,TZA.21_1,TZA.21.3_1,4102.5043846716635,4326,1.0544778492287274
TZA,TZA.21_1,TZA.21.4_1,9900.719980995123,355560,35.912539763018586
TZA,TZA.21_1,TZA.21.5_1,5213.866518784193,397581,76.25454134040831
TZA,TZA.21_1,TZA.21.6_1,1380.608991617221,278510,201.72981755953822
TZA,TZA.22_1,TZA.22.1_1,4921.41712003408,419145,85.16754214832689
TZA,TZA.22_1,TZA.22.2_1,22226.6045064409,225620,10.150898214552702
TZA,TZA.22_1,TZA.22.3_1,3267.457836304532,172691,52.8517914083666
TZA,TZA.22_1,TZA.22.4_1,14385.72074390012,188332,13.091592931126316
TZA,TZA.22_1,TZA.22.5_1,594.3781882924892,289368,486.8415525665355
TZA,TZA.22_1,TZA.22.6_1,18774.516285618953,343636,18.30332109611905
TZA,TZA.23_1,TZA.23.2_1,6758.631734884499,641718,94.94791626059303
TZA,TZA.23_1,TZA.23.1_1,1370.650560390944,296412,216.25643221234728
TZA,TZA.23_1,TZA.23.3_1,4192.14050842221,303957,72.50639604978315
TZA,TZA.23_1,TZA.23.4_1,3570.8055160606164,387830,108.61134784732319
TZA,TZA.23_1,TZA.23.5_1,553.1985647362401,187699,339.29769880999805
TZA,TZA.24_1,TZA.24.1_1,5487.303889114566,603608,110.0008332320371
TZA,TZA.24_1,TZA.24.2_1,1331.5510276650168,286741,215.34360609733724
TZA,TZA.24_1,TZA.24.3_1,4700.050104586805,443766,94.41729133204906
TZA,TZA.24_1,TZA.24.4_1,172.26370668241285,89,0.5166497442440463
TZA,TZA.24_1,TZA.24.5_1,688.2491261513173,4202,6.105347381256471
TZA,TZA.24_1,TZA.24.6_1,3679.7722702780766,381686,103.72544058851675
TZA,TZA.24_1,TZA.24.7_1,9018.382252964037,348334,38.62488750524125
TZA,TZA.25_1,TZA.25.1_1,8902.841535534448,325293,36.538109625071776
TZA,TZA.25_1,TZA.25.2_1,4541.280987271536,265316,58.4231631435353
TZA,TZA.25_1,TZA.25.3_1,29120.15039167278,399775,13.728466186572991
TZA,TZA.25_1,TZA.25.4_1,3126.405575232565,211810,67.74872770121772
TZA,TZA.25_1,TZA.25.5_1,2407.7425118305646,268197,111.38940259691411
TZA,TZA.25_1,TZA.25.6_1,725.6225332297696,187707,258.6840835337762
TZA,TZA.26_1,TZA.26.1_1,7079.000426386609,472548,66.75349223579668
TZA,TZA.26_1,TZA.26.2_1,15498.506502811362,568882,36.705601271761715
TZA,TZA.26_1,TZA.26.3_1,7892.751955156778,586030,74.24913431076644
TZA,TZA.26_1,TZA.26.4_1,26417.94409570964,229327,8.680728491557502
