lca_mfg_kg,lca_trans_kg,lca_constr_kg,lca_ops_kg,lca_eolts_kg,total_emissions_ghg_kg,total_emissions_ssa_kg,total_population,social_carbon_cost_usd,user_emissions_kg_per_user,annualized_per_user_emissions,per_user_scc_usd,total_ssa_scc_usd,per_user_annualized_scc_usd,decile,strategy,algorithm,technology
33396053.141173527,19110.68973389083,90769.34373410644,12662.620926803304,972018.649274123,34490614.44484246,6570952845.55748,389873.02463564667,2586796.0833631847,88.46627559594675,2.948875853198225,6.634970669696008,492821463.4168111,0.22116568898986694,Decile 9,regional,pcsf,fiber
662195.324882151,4999.069754364594,22915.686964431872,3196.8134324943544,245396.4540671907,938703.3491006326,153977300.34286913,452816.53072916664,70402.75118254745,2.0730324212966487,0.06910108070988828,0.15547743159724867,11548297.525715185,0.005182581053241622,Decile 9,regional,prims,fiber
5865821.32911473,17106.279681910895,30708.279288988404,11107.637679483574,1118769.664963859,7043513.190728972,6929838860.374837,24988.64748580035,528263.4893046728,281.8685242861346,9.395617476204485,21.14013932146009,519737914.5281127,0.7046713107153363,Decile 10,access,pcsf,fiber
1410423.3157293,3268.751057714506,5516.882749125834,1995.5378847767972,200992.08447337677,1622196.571894294,1347942222.4645963,29587.53307368709,121664.74289207204,54.82703028516266,1.8275676761720885,4.112027271387199,101095666.68484472,0.13706757571290665,Decile 10,access,prims,fiber
20729155.545061216,13655.286559433784,24425.70249614667,8835.13696227661,889881.6746114434,21665953.34569051,3135178513.402776,169899.49337938096,1624946.5009267884,127.52217746353737,4.250739248784579,9.564163309765304,235138388.5052082,0.31880544365884345,Decile 10,regional,pcsf,fiber
1075823.1537142023,6017.752339678382,10521.474483913613,3805.772551480977,383320.28872470214,1479488.4418139772,133483160.37971969,272496.9529854911,110961.6331360483,5.429376092483323,0.18097920308277743,0.40720320693624923,10011237.028478978,0.013573440231208307,Decile 10,regional,prims,fiber
915271.0048146164,9734.029318465236,15849.317729125238,11176.331566792956,811112.7172439324,1763143.4006729322,467107728.02320814,519958.09644696617,132235.75505046992,3.390933640077987,0.1130311213359329,0.25432002300584905,35033079.60174061,0.008477334100194968,Decile 1,access,pcsf,fiber
409351.3069477382,2701.6648286745003,4101.697430414864,2892.3598638406074,209910.54662135782,628957.5756920261,78610475.14066271,1102144.8938164238,47171.81817690195,0.5706668689577823,0.01902222896525941,0.04280001517183367,5895785.635549704,0.0014266671723944557,Decile 1,access,prims,fiber
13361964.595339939,4447.078158811746,7017.424153130589,4948.4186272627285,359127.2552028715,13737504.771482015,351651950.4592777,5381366.7048040535,1030312.8578611512,2.552791051986528,0.0850930350662176,0.19145932889898962,26373896.28444583,0.006381977629966321,Decile 1,regional,pcsf,fiber
214306.78030506996,1125.12512999817,1468.0754398624492,1035.2305481779074,75130.97279624252,293066.184219351,5968377.5650912095,6764055.809326172,21979.963816451324,0.043326990858838864,0.001444233028627962,0.003249524314412915,447628.3173818408,0.00010831747714709717,Decile 1,regional,prims,fiber
3503847.0860457355,13670.882399060676,80912.37954015323,6541.839022767347,994773.7679811689,4599745.954988886,1839872940.2749238,280042.3548656844,344980.9466241664,16.42517953112858,0.5475059843709527,1.2318884648346433,137990470.52061924,0.041062948827821445,Decile 2,access,pcsf,fiber
878541.0879305482,2514.120695078382,13719.235641769343,1109.2126024958745,168670.55215465234,1064554.2090245443,262313291.34038472,454595.561987559,79841.56567684084,2.3417611126033786,0.07805870375344595,0.1756320834452534,19673496.850528855,0.005854402781508447,Decile 2,access,prims,fiber
30503198.39113509,6719.313068854271,39045.58963126549,3156.8712151150385,480044.3212928264,31032164.486343153,1947542278.073251,1784854.7575651803,2327412.3364757365,17.386380799228647,0.5795460266409549,1.3039785599421485,146065670.8554938,0.043465951998071614,Decile 2,regional,pcsf,fiber
501311.7875714185,1760.143673644403,9178.30451484522,742.0742163226026,112842.26984549595,625834.5798217267,29819834.428260606,2350888.51953125,46937.59348662949,0.26621193417819466,0.008873731139273155,0.0199658950633646,2236487.5821195454,0.0006655298354454867,Decile 2,regional,prims,fiber
7486008.208651022,18308.251033014825,41991.18023188806,7783.547160799285,1116424.4221157685,8670515.609192492,4275778700.16887,176173.29996626216,650288.670689437,49.21583242666697,1.6405277475555657,3.691187432000023,320683402.5126653,0.12303958106666743,Decile 3,access,pcsf,fiber
1203856.0700515327,2534.8556718121,5350.913390147934,991.8532057343925,142265.36040182237,1354999.0527210496,603788911.9996463,194968.40672731717,101624.92895407871,6.949839081447444,0.2316613027149148,0.5212379311085583,45284168.399973474,0.01737459770361861,Decile 3,access,prims,fiber
53138723.07965976,11662.536572143545,26553.74614592929,4922.041587813684,705987.555774042,53887848.959739685,3300649195.82191,1418410.2603406906,4041588.6719804765,37.99172247019439,1.2663907490064796,2.849379185264579,247548689.6866432,0.09497930617548597,Decile 3,regional,pcsf,fiber
941246.181895145,3168.6462430924507,6823.155423122645,1264.7501624878853,181408.031596145,1133910.765319993,41685327.97098896,2363230.2666266025,85043.30739899947,0.47981391459521044,0.015993797153173683,0.03598604359464078,3126399.5978241717,0.0011995347864880261,Decile 3,regional,prims,fiber
15043517.269637324,22097.298859183295,108644.30134314057,7877.8176724884415,1381660.3082362928,16563796.99574843,9105286569.544954,253543.72783045337,1242284.7746811323,65.32915303203544,2.177638434401181,4.899686477402658,682896492.7158716,0.1633228825800886,Decile 4,access,pcsf,fiber
2943013.436446651,3489.8914442639098,16174.653409965455,1172.827004307909,205697.64211971755,3169548.450424906,1290753789.267035,342247.7307705029,237716.13378186792,9.260977255537375,0.3086992418512458,0.694573294165303,96806534.1950276,0.023152443138843435,Decile 4,access,prims,fiber
161403182.78697112,22787.69784698181,112075.24418819064,8126.595950261771,1425292.5787762906,162971464.90373287,8675013220.027863,2618351.9051996376,12222859.867779966,62.242002146501775,2.0747334048833923,4.668150160987634,650625991.5020899,0.15560500536625446,Decile 4,regional,pcsf,fiber
1799432.5737819676,4934.867145083921,23355.470777337443,1693.5093526708272,297018.12754357734,2126434.548600637,123779252.47912338,2394367.2036132812,159482.59114504777,0.8880987617069288,0.029603292056897625,0.06660740712801966,9283443.935934253,0.002220246904267322,Decile 4,regional,prims,fiber
20189592.149799418,34909.9252786191,212764.34323293233,9521.604007311655,1700286.730619046,22147074.752937328,12851413756.67265,230593.01923528663,1661030.6064702997,96.04399485458603,3.2014664951528675,7.203299614093953,963856031.7504488,0.2401099871364651,Decile 5,access,pcsf,fiber
3916641.3989814143,4806.670424648574,28028.65273497,1254.3348577381785,223988.40707168955,4174719.4640704608,1931623200.3151114,289191.5334094569,313103.95980528457,14.435828790878228,0.48119429302927424,1.0826871593158671,144871740.02363336,0.03608957197719557,Decile 5,access,prims,fiber
91171580.10534735,24540.60599424865,149130.58112699338,6673.873626075282,1191763.3583092152,92543688.52440387,9420318948.922834,1314503.9284249165,6940776.63933029,70.40198703346051,2.3467329011153506,5.280149027509538,706523921.1692126,0.17600496758365128,Decile 5,regional,pcsf,fiber
963076.1909356358,4870.535763457928,28420.57737969911,1271.874221764656,227120.4369161167,1224759.615216674,103611855.99602383,1581692.643379407,91856.97114125056,0.7743347737901098,0.025811159126336993,0.05807510803425824,7770889.199701788,0.0019358369344752747,Decile 5,regional,prims,fiber
27469351.511838615,25806.38943379349,179752.17783623442,12285.349755494686,1685438.4384545418,29372633.867318682,19641061072.099407,206334.36327946297,2202947.5400489015,142.35454240618108,4.74515141353937,10.676590680463582,1473079580.4074557,0.3558863560154527,Decile 6,access,pcsf,fiber
5846331.311227502,4237.324865455409,28043.431979130983,1916.6575579514324,262948.01416467124,6143476.739794712,3234944581.1022587,262023.95020581965,460760.75548460335,23.446241211801496,0.7815413737267165,1.758468090885112,242620843.58266938,0.058615603029503735,Decile 6,access,prims,fiber
172368394.59228238,25177.537843438262,175329.07057533445,11983.047884327758,1643965.3665581888,174224849.61514366,15559110291.88435,1544966.103197564,13066863.721135775,112.7693670783821,3.758978902612737,8.457702530878658,1166933271.8913262,0.28192341769595525,Decile 6,regional,pcsf,fiber
1909514.7959866747,5075.423872655503,33938.30743298135,2319.5489586976973,318221.0561907512,2269069.1324417605,186139185.63969478,1681913.028466797,170180.18493313203,1.3491001579969952,0.044970005266566505,0.10118251184977463,13960438.922977107,0.003372750394992488,Decile 6,regional,prims,fiber
23662288.72150828,25346.290285549574,57813.42017767883,10003.82122261021,1587544.8518092574,25342997.105003376,17393124686.13972,173826.54733016016,1900724.7828752531,145.7947447858339,4.859824826194464,10.934605858937541,1304484351.4604788,0.3644868619645847,Decile 7,access,pcsf,fiber
6206776.089326891,5039.1727718555985,11045.167279352287,1911.215051745457,303298.06466765236,6528069.709097496,3441508945.109713,226293.26102316432,489605.2281823122,28.84783081732715,0.9615943605775716,2.163587311299536,258113170.88322845,0.07211957704331787,Decile 7,access,prims,fiber
134352260.81134906,22875.895941956685,52123.985064997934,9019.34233258814,1431314.1116959678,135867594.14638457,15540417046.849283,1043011.1619184812,10190069.560978843,130.26475564889842,4.342158521629947,9.76985667366738,1165531278.5136962,0.32566188912224603,Decile 7,regional,pcsf,fiber
1699725.6525255577,5639.527357083904,12427.812307712093,2150.4628533031755,341265.21814008686,2061208.6731837438,209586346.9061252,1173261.2131426411,154590.65048878078,1.756819922191657,0.058560664073055234,0.13176149416437427,15718976.01795939,0.004392049805479142,Decile 7,regional,prims,fiber
20879428.712467417,21548.282897972742,216169.360772259,21105.588629955604,1533719.9471738734,22671971.89194148,18649837057.83759,122598.48755420286,1700397.891895611,184.9286426304225,6.16428808768075,13.869648197281688,1398737779.337819,0.46232160657605625,Decile 8,access,pcsf,fiber
4758330.526543746,4150.17898534235,39682.04287108506,3874.3366305076374,281543.7880676857,5087580.873098366,3494227659.555766,146835.47366802,381568.5654823775,34.64817285638256,1.1549390952127518,2.598612964228692,262067074.4666825,0.08662043214095641,Decile 8,access,prims,fiber
66363309.70826598,18012.780539510382,180305.0314285702,17603.99257160116,1279262.8071336662,67858494.31993933,9812060037.337706,697452.896112309,5089387.07399545,97.29473445187654,3.2431578150625513,7.29710508389074,735904502.8003279,0.24323683612969133,Decile 8,regional,pcsf,fiber
1943042.0770134584,5572.557024729275,54110.72351775535,5283.073729575309,383915.16595464724,2391923.5972401653,315741064.7311373,763988.9795283565,179394.26979301238,3.1308352101057837,0.10436117367019279,0.23481264075793376,23680579.85483529,0.007827088025264458,Decile 8,regional,prims,fiber
19647520.640641,23451.987691386887,90621.64866158823,3918.1034097440224,1493675.2613146596,21259187.64171838,20662074370.68641,76422.87144048163,1594439.0731288786,278.178341653586,9.272611388452868,20.863375624018953,1549655577.8014808,0.6954458541339651,Decile 9,access,pcsf,fiber
4298521.51511353,4474.323153110687,16552.671308676716,715.6687044735746,272830.1240112314,4593094.302291023,4213004441.8840575,80977.44163907322,344482.0726718267,56.72066453720567,1.8906888179068557,4.254049840290426,315975333.1413043,0.1418016613430142,Decile 9,access,prims,fiber
33555276.07779318,14867.488190659242,57116.73040238752,2469.490010921442,941428.9904150361,34571158.77681219,6586297686.925743,389873.02463564667,2592836.908260914,88.67286678559114,2.9557622261863714,6.650465008919335,493972326.51943076,0.22168216696397783,Decile 9,regional,pcsf,fiber
660114.7428666333,3927.828360612475,14419.726534181778,623.4490382329775,237673.7690953019,916759.5158949625,150377811.53799742,452816.53072916664,68756.96369212218,2.0245716613276294,0.06748572204425432,0.15184287459957221,11278335.865349807,0.005061429153319074,Decile 9,regional,prims,fiber
5989744.0675237095,10319.949246496046,121483.93284991753,7983.762733619009,1163834.9518942698,7293366.664248012,7175659981.640131,24988.64748580035,547002.499818601,291.8672036328667,9.728906787762222,21.890040272465,538174498.6230098,0.7296680090821667,Decile 10,access,pcsf,fiber
1439117.0579946046,2049.555773059364,21825.143868481133,1434.3194707757716,209088.2692745858,1673514.3463815066,1390584030.6108522,29587.53307368709,125513.575978613,56.561469393668496,1.885382313122283,4.242110204525137,104293802.2958139,0.1414036734841712,Decile 10,access,prims,fiber
21114757.882363312,8257.364823212363,96629.6539747179,6350.372532958183,925727.0986127947,22151722.372306995,3205471871.3928366,169899.49337938096,1661379.1779230246,130.38133270263967,4.346044423421322,9.778599952697975,240410390.35446274,0.3259533317565992,Decile 10,regional,pcsf,fiber
1101614.5769304228,3692.574759922957,41623.63145317051,2735.4497820239144,398760.8564649659,1548427.089390506,139702978.1834574,272496.9529854911,116132.03170428796,5.682364783994304,0.1894121594664768,0.42617735879957286,10477723.363759307,0.014205911959985763,Decile 10,regional,prims,fiber
912947.8802480536,18333.75175542206,22247.610173253513,6219.669431265658,789905.5731502287,1749654.4847582234,463534123.70718324,519958.09644696617,131224.08635686676,3.3649913266360336,0.11216637755453446,0.25237434949770254,34765059.27803875,0.008412478316590085,Decile 1,access,pcsf,fiber
410524.28444311634,4927.215481692653,5757.5327241257855,1609.6088525862529,204422.27956013696,627240.921061658,78395918.48157935,1102144.8938164238,47043.06907962434,0.5691093109270738,0.018970310364235795,0.04268319831953054,5879693.886118451,0.0014227732773176847,Decile 1,access,prims,fiber
13490112.00283283,8254.680540863976,9850.324136813158,2753.8130812562467,349737.6065299446,13860708.427121706,354805711.3882165,5381366.7048040535,1039553.132034128,2.575685543738912,0.08585618479129707,0.19317641578041841,26610428.35411624,0.006439213859347281,Decile 1,regional,pcsf,fiber
215500.81887011364,1921.6919926922133,2060.730351248382,576.1095898358471,73166.6177416159,293225.968545506,5971631.619085932,6764055.809326172,21991.947640912953,0.04335061342060643,0.0014450204473535476,0.0032512960065454823,447872.37143144495,0.00010837653355151607,Decile 1,regional,prims,fiber
3789820.7710007243,19637.057960976526,138755.67746243073,10982.855129972133,1038879.3001140715,4998075.661668175,1999202619.7395027,280042.3548656844,374855.6746251131,17.84757046506548,0.5949190155021827,1.3385677848799107,149940196.48046264,0.04461892616266369,Decile 2,access,pcsf,fiber
953677.4924992196,3525.72570384555,23526.954052757133,1862.216615106826,176148.94040470547,1158741.3292756346,285521628.97645,454595.561987559,86905.5996956726,2.548949937411281,0.08496499791370936,0.1911712453058461,21414122.173233755,0.006372374843528203,Decile 2,access,prims,fiber
33196580.871307086,9598.388483303635,66958.81732804178,5299.956036662111,501328.1658406845,33779766.19899578,2119978541.77804,1784854.7575651803,2533482.4649246833,18.92577872559033,0.630859290853011,1.419433404419275,158998390.63335302,0.04731444681397583,Decile 2,regional,pcsf,fiber
544291.39009615,2436.917443091102,15739.765264001824,1245.8413582471603,117845.38564811774,681559.2998096078,32475011.973856043,2350888.51953125,51116.94748572058,0.2899156187744308,0.009663853959147694,0.021743671408082303,2435625.8980392027,0.0007247890469360768,Decile 2,regional,prims,fiber
6951656.615600995,22919.990432528743,26589.1505124266,14954.74878213269,1018829.9781503691,8034950.483478451,3962356067.6996875,176173.29996626216,602621.2862608838,45.608219208115955,1.520273973603865,3.420616440608696,297176705.0774765,0.11402054802028987,Decile 3,access,pcsf,fiber
1124446.4048130496,3122.5271296862966,3388.241071670518,1905.6755505015317,129828.95318167176,1262691.8017465796,562656710.0814009,194968.40672731717,94701.88513099347,6.476391857233467,0.2158797285744489,0.48572938929251,42199253.256105065,0.016190979643083667,Decile 3,access,prims,fiber
49440785.4273063,14578.83843909792,16814.044021718502,9456.857383954544,644272.2604191771,50125907.427570246,3070228989.178276,1418410.2603406906,3759443.057067768,35.33949861271478,1.1779832870904925,2.650462395953608,230267174.1883707,0.08834874653178694,Decile 3,regional,pcsf,fiber
877203.4196041382,3918.0087168322584,4320.476478946791,2430.0001736259233,165549.89053100135,1053421.7955045444,38726356.94132671,2363230.2666266025,79006.63466284084,0.44575503723903015,0.014858501241301005,0.033431627792927264,2904476.770599503,0.0011143875930975755,Decile 3,regional,prims,fiber
15360626.777369307,13313.977630672463,164458.81884043638,12739.493172205974,1412680.0936750204,16963819.160687644,9325182795.445103,253543.72783045337,1272286.4370515733,66.9068775861475,2.2302292528715832,5.018015818961063,699388709.6583828,0.16726719396536877,Decile 4,access,pcsf,fiber
3009345.4043876277,2182.255655702374,24484.159427330174,1896.6193728674818,210315.77921591222,3248224.21805944,1322793383.1669652,342247.7307705029,243616.81635445802,9.490856844387858,0.3163618948129286,0.7118142633290894,99209503.7375224,0.023727142110969646,Decile 4,access,prims,fiber
164690144.88660377,13727.002906714506,169652.3614453436,13141.801184760594,1457291.956421791,166343958.0085624,8854531900.099438,2618351.9051996376,12475796.85064218,63.530023477069406,2.117667449235647,4.7647517607802055,664089892.5074579,0.15882505869267352,Decile 4,regional,pcsf,fiber
1840322.9158373328,3046.6999817409896,35354.023082829204,2738.6329225111444,303686.5094409886,2185148.7812654027,127196994.08509602,2394367.2036132812,163886.1585949052,0.9126205779831297,0.03042068593277099,0.06844654334873472,9539774.5563822,0.002281551444957824,Decile 4,regional,prims,fiber
18997417.272160646,23515.396939932933,199823.4470897965,9829.757019200379,1646721.686215305,20877307.559424877,12114598454.402843,230593.01923528663,1565798.0669568658,90.53746565555231,3.0179155218517435,6.790309924166424,908594884.0802133,0.2263436641388808,Decile 5,access,pcsf,fiber
3691675.1916238205,3305.6046303008693,26323.87514600074,1294.9296003920651,216931.98020282254,3939531.5812033364,1822802865.2269707,289191.5334094569,295464.8685902502,13.622568872462395,0.45408562908207983,1.0216926654346796,136710214.89202282,0.03405642218115599,Decile 5,access,prims,fiber
85701292.16610563,16553.96402691526,140060.06050870963,6889.863942125033,1154218.5983243256,87019014.65290771,8857944671.56139,1314503.9284249165,6526426.098968078,66.1991286379622,2.206637621265407,4.964934647847166,664345850.3671043,0.16549782159490553,Decile 5,regional,pcsf,fiber
910232.4714414414,3348.480566454035,26691.961886096447,1313.0366006957104,219965.34003196968,1161551.2905266571,98264576.61632831,1581692.643379407,87116.34678949928,0.7343723165108198,0.024479077217027325,0.05507792373831148,7369843.246224623,0.0018359307912770495,Decile 5,regional,prims,fiber
26918603.884487968,21801.683807031397,41597.312060262346,11336.8157790493,1711927.4613688833,28705267.157503195,19194802477.647778,206334.36327946297,2152895.03681274,139.12014800280392,4.63733826676013,10.434011100210293,1439610185.8235831,0.34780037000700975,Decile 6,access,pcsf,fiber
5704452.07950868,3612.544174659755,6489.664855907536,1768.6752171056082,267080.6100599419,5983403.573816296,3150655530.6518025,262023.95020581965,448755.2680362222,22.835330774596503,0.7611776924865501,1.7126498080947379,236299164.7988852,0.05708832693649126,Decile 6,access,prims,fiber
168753834.0345425,21271.374792063692,40573.73963281007,11057.854195432314,1669802.582128681,170496539.5852915,15226154418.569214,1544966.103197564,12787240.468896862,110.35616848319235,3.678538949439745,8.276712636239425,1141961581.392691,0.27589042120798085,Decile 6,regional,pcsf,fiber
1868997.5043509856,4319.311026760153,7853.82620717415,2140.4599591053784,323222.3452660093,2206533.4468100346,181009178.17078033,1681913.028466797,165490.00851075258,1.3119188742009285,0.043730629140030945,0.09839391556506963,13575688.362808524,0.003279797185502321,Decile 6,regional,prims,fiber
25912631.97702749,22987.457508844233,96738.07333823878,22580.48939319093,1537063.8234314686,27592001.820699234,18936636658.21391,173826.54733016016,2069400.1365524423,158.73295675770362,5.291098558590121,11.90497175682777,1420247749.366043,0.396832391894259,Decile 7,access,pcsf,fiber
6810663.997248467,4588.521305074039,18481.66392888185,4313.968656947348,293653.7398525347,7131701.890991905,3759735564.3277392,226293.26102316432,534877.6418243928,31.515308316061052,1.0505102772020352,2.363648123704579,281980167.32458043,0.07878827079015263,Decile 7,access,prims,fiber
147674900.3960038,20749.196569285985,87218.0520440104,20358.337013686145,1385800.9356696596,149189026.91730046,17064110921.185148,1043011.1619184812,11189177.018797534,143.03684597477073,4.767894865825691,10.727763448107805,1279808319.088886,0.35759211493692683,Decile 7,regional,pcsf,fiber
1846359.9797481082,5132.462891358147,20795.217006059305,4853.99554519363,330413.6071499163,2207555.2623406355,224467056.1727848,1173261.2131426411,165566.64467554766,1.8815547958221375,0.06271849319407125,0.14111660968666032,16835029.21295886,0.004703886989555344,Decile 7,regional,prims,fiber
21694513.09833727,27120.79905894254,199022.47283013084,21022.46206894259,1501941.0517602847,23443619.884055573,19284590372.967205,122598.48755420286,1758271.491304168,191.22274957666792,6.374091652555597,14.341706218250096,1446344277.9725406,0.47805687394166985,Decile 8,access,pcsf,fiber
4945145.421615576,5173.121480104057,36534.40187333022,3859.07715180048,275710.16074097896,5266422.182861791,3617058581.920243,146835.47366802,394981.6637146343,35.866143591218524,1.195538119707284,2.689960769341389,271279393.6440182,0.0896653589780463,Decile 8,access,prims,fiber
69112543.02982864,22660.76903311754,166002.9575441738,17534.657411694803,1252756.2998477004,70571497.71366534,10204349203.897041,697452.896112309,5292862.3285249,101.1846077448955,3.372820258163183,7.588845580867162,765326190.2922782,0.25296151936223876,Decile 8,regional,pcsf,fiber
2007658.9683056588,6967.448882702314,49818.577261173115,5262.2657929468805,375960.3891200337,2445667.6493625147,322835440.2620512,763988.9795283565,183425.0737021886,3.2011818427961245,0.10670606142653748,0.2400886382097093,24212658.019653838,0.00800295460699031,Decile 8,regional,prims,fiber
19660375.969269868,31026.299057098837,168819.70877703425,21086.852974509373,1543963.855770593,21425272.6858491,20823494533.654137,76422.87144048163,1606895.4514386826,280.3515790758421,9.345052635861403,21.02636843068816,1561762090.0240602,0.7008789476896052,Decile 9,access,pcsf,fiber
4287458.684030003,5857.823544881277,30836.088187360936,3851.6596351595026,282015.6838294257,4610019.93922683,4228529440.697321,80977.44163907322,345751.49544201227,56.929681228684366,1.8976560409561456,4.269726092151327,317139708.052299,0.1423242030717109,Decile 9,access,prims,fiber
33527984.454667725,19641.401561786013,106403.16011944915,13290.556000338456,973124.7290633227,34640444.30141262,6599497565.279817,389873.02463564667,2598033.3226059466,88.85057983630857,2.961685994543619,6.663793487723143,494962317.39598626,0.22212644959077144,Decile 9,regional,pcsf,fiber
662679.1807276037,5133.0536041541545,26862.610315507114,3355.342325479093,245675.69568296394,943705.8826557081,154797875.46111402,452816.53072916664,70777.94119917811,2.0840800161073325,0.06946933387024441,0.15630600120804994,11609840.659583552,0.005210200040268331,Decile 9,regional,prims,fiber
5905152.508337276,24264.112838916484,24963.035232639915,19996.994234063306,1173377.244135299,7147753.894778195,7032397237.450636,24988.64748580035,536081.5421083646,286.04004673881866,9.53466822462729,21.4530035054114,527429792.80879766,0.7151001168470467,Decile 10,access,pcsf,fiber
1408349.9936114044,4554.688504530853,4484.723391523782,3592.551425173223,210802.58569577744,1631784.5426284098,1355909216.6034005,29587.53307368709,122383.84069713073,55.1510847005895,1.83836949001965,4.136331352544212,101693191.24525501,0.13787771175147373,Decile 10,access,prims,fiber
20767084.208040886,19348.705639179043,19855.87229604021,15905.828763044346,933317.1426272193,21755511.75736637,3148138091.202129,169899.49337938096,1631663.3818024779,128.04930329478324,4.268310109826108,9.603697747108743,236110356.84015965,0.3201232582369581,Decile 10,regional,pcsf,fiber
1085586.2655652377,8470.216647847896,8553.000829826358,6851.5028995490065,402030.2999719499,1511491.2859144108,136370537.29388314,272496.9529854911,113361.84644358081,5.546819035421982,0.1848939678473994,0.41601142765664867,10227790.297041235,0.013867047588554955,Decile 10,regional,prims,fiber
936162.5437446353,15943.757305228097,113276.87033563653,7101.936993930441,800396.169730078,1872881.2781095083,496180468.5546501,519958.09644696617,140466.0958582131,3.601985027077149,0.1200661675692383,0.27014887703078616,37213535.14159876,0.009004962567692872,Decile 1,access,pcsf,fiber
423475.9103522672,4308.700901910333,29315.296463979837,1837.9337973294898,207137.17579545025,666075.017310937,83249611.12444986,1102144.8938164238,49955.626298320276,0.6043443299043041,0.020144810996810137,0.045325824742822804,6243720.834333739,0.00151086082476076,Decile 1,access,prims,fiber
14132694.567418953,7196.4895784972405,50154.32584984911,3144.4447670852373,354382.409989522,14547572.237603908,372388016.37546355,5381366.7048040535,1091067.9178202932,2.703322972697066,0.09011076575656887,0.20274922295227996,27929101.228159767,0.006758307431742665,Decile 1,regional,pcsf,fiber
220787.92208723526,1700.3138732234095,10492.501575549502,657.8314255811994,74138.33068545327,307776.8996470426,6267965.537545108,6764055.809326172,23083.267473528198,0.04550182735374311,0.0015167275784581037,0.0034126370515307337,470097.4153158832,0.00011375456838435779,Decile 1,regional,prims,fiber
3591400.4513701824,18243.25159385226,92456.30503332661,4715.7778233923855,1057610.1025707552,4764425.888391509,1905744002.7724383,280042.3548656844,357331.94162936317,17.013233197087818,0.5671077732362606,1.2759924897815862,142930800.20793286,0.04253308299271954,Decile 2,access,pcsf,fiber
896665.758375794,3289.3965030699515,15676.58549320067,799.5917010603313,179324.873359874,1095756.205432999,270001672.3593206,454595.561987559,82181.71540747493,2.410397938427271,0.0803465979475757,0.18077984538204533,20250125.426949043,0.006025994846068178,Decile 2,access,prims,fiber
31018427.721030965,8925.78446713857,44616.299331091715,2275.6755731429917,510367.02034409257,31584612.500746433,1982213268.070146,1784854.7575651803,2368845.9375559823,17.695900670277933,0.5898633556759311,1.3271925502708448,148665995.10526094,0.04423975167569483,Decile 2,regional,pcsf,fiber
511647.4495623625,2278.81086725065,10487.790950359706,534.9347668853311,119970.11624845237,644919.1023953105,30729175.8447237,2350888.51953125,48368.93267964829,0.27432993824985913,0.009144331274995305,0.020574745368739437,2304688.188354278,0.0006858248456246479,Decile 2,regional,prims,fiber
6824297.495243849,15853.173100682878,122625.33577132484,6249.4882851395505,1005636.52653363,7974662.018934626,3932625409.8955455,176173.29996626216,598099.651420097,45.26600807535423,1.508866935845141,3.3949506056515673,294946905.7421659,0.11316502018838558,Decile 3,access,pcsf,fiber
1096203.8026660727,2222.006418482574,15626.080227482702,796.368912753998,128147.71877653195,1242995.9770013238,553880231.1827681,194968.40672731717,93224.69827509929,6.375371260738557,0.21251237535795192,0.4781528445553918,41541017.33870761,0.015938428151846394,Decile 3,access,prims,fiber
48504603.34632028,10110.031597917809,77543.9513523932,3951.956685883631,635929.1854428408,49232138.47139932,3015485334.6553407,1418410.2603406906,3692410.385354949,34.70937841324848,1.156979280441616,2.603203380993636,226161400.09915054,0.08677344603312119,Decile 3,regional,pcsf,fiber
856732.6300903171,2769.7201301403197,19925.415769689833,1015.4806235265007,163406.0838922897,1043849.3305059634,38374449.75853878,2363230.2666266025,78288.69978794726,0.441704452269058,0.014723481742301934,0.03312783392017935,2878083.731890409,0.001104261130672645,Decile 3,regional,prims,fiber
16263782.550100222,18212.047019745198,39211.001362268915,12880.335607864748,1393972.1293146843,17728058.063404784,9745292642.15599,253543.72783045337,1329604.3547553588,69.92110676569239,2.330703558856413,5.244083007426929,730896948.1616993,0.17480276691423097,Decile 4,access,pcsf,fiber
3207078.8215446924,2911.466242606431,5837.62193738315,1917.5875925903094,207530.5908922402,3425276.088209512,1394895253.7859123,342247.7307705029,256895.70661571342,10.008177645175858,0.33360592150586194,0.7506133233881893,104617144.03394343,0.025020444112939643,Decile 4,access,prims,fiber
174938369.59200925,18779.751334791057,40449.26883610746,13287.091367249428,1437993.2021564713,176448878.90570387,9392419452.51126,2618351.9051996376,13233665.91792779,67.38929116262179,2.2463097054207264,5.054196837196635,704431458.9383446,0.1684732279065545,Decile 4,regional,pcsf,fiber
1949771.3594332575,4099.647214753703,8429.263064375444,2768.910087070823,299664.82298786024,2264734.0027873176,131829631.01946618,2394367.2036132812,169855.05020904882,0.9458590977063429,0.03152863659021143,0.07093943232797571,9887222.326459963,0.002364647744265857,Decile 4,regional,prims,fiber
19568597.523386855,22952.497104984817,39706.57496997799,19527.01621276282,1548732.100312724,21199515.7119873,12301568080.43906,230593.01923528663,1589963.6783990476,91.93476794003152,3.0644922646677175,6.895107595502364,922617606.0329294,0.2298369198500788,Decile 5,access,pcsf,fiber
3817309.341937109,3231.4506449168625,5230.772150153699,2572.404511306963,204023.25671478917,4032367.2259582756,1865757484.5177262,289191.5334094569,302427.5419468707,13.943586724058681,0.46478622413528936,1.045769004304401,139931811.33882946,0.0348589668101467,Decile 5,access,prims,fiber
